a1,a2,a3
0.0,0.0,467518.196012855
0.0,564264.5009200628,11166.914751192735
0.0,512203.36562665,0.0
0.0,0.0,772190.8700373757
668053.8364448335,0.0,0.0
0.0,0.0,419907.8555767855
626911.6557836115,0.0,19473.65712967808
0.0,0.0,0.0
672252.329381638,0.0,0.0
0.0,0.0,0.0
75929.42405532282,53021.9698891697,391745.76567162544
0.0,0.0,1094005.8596518543
656246.0864886135,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,650508.4548100608
0.0,0.0,729289.6362963705
0.0,214558.46268065867,477479.8107135682
694616.2996975963,0.0,0.0
0.0,528178.8962153229,0.0
0.0,0.0,0.0
0.0,583424.9327180244,0.0
690546.3339995287,0.0,0.0
516314.09209730657,0.0,190630.0580784703
0.0,32904.10407713539,819429.2822266098
0.0,0.0,520960.6638477374
19168.405196231,0.0,818675.4974561642
0.0,0.0,1034373.4722742377
0.0,588840.5987730405,0.0
66990.25191952505,294.76908376721497,801398.4127222777
0.0,0.0,904277.7650141676
599514.9720883154,12730.494775399076,1412.2649432634084
0.0,0.0,568671.8424318689
0.0,0.0,0.0
641388.9546249587,0.0,0.0
0.0,0.0,0.0
0.0,935.994604981315,754662.686335922
0.0,560012.743435939,0.0
583952.4194355624,43758.60491960356,51884.736569405206
0.0,0.0,0.0
0.0,0.0,689719.2746999625
0.0,237163.57798561608,220595.29243267392
49876.884467329124,0.0,504208.305317531
0.0,531138.403604036,1020.8613279801812
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
587665.6434349454,0.0,2559.992502863142
311007.6963687059,82222.51531952039,218259.8625708653
0.0,0.0,621359.1998609569
0.0,0.0,492151.5561336975
0.0,0.0,1155893.994767891
667517.2525245923,0.0,0.0
0.0,0.0,497831.25474340346
0.0,0.0,0.0
0.0,524705.0988103682,0.0
0.0,0.0,508269.9211143321
0.0,0.0,353235.28230988013
0.0,623007.5475417245,0.0
0.0,0.0,584196.3982224128
626576.7609456319,0.0,0.0
0.0,0.0,462456.8421494412
0.0,0.0,0.0
0.0,0.0,0.0
0.0,480122.9277289309,0.0
0.0,0.0,0.0
682927.4740163072,0.0,0.0
0.0,0.0,0.0
0.0,46767.58032342698,426664.6504470616
6349.32951983103,0.0,665867.4551699415
0.0,0.0,0.0
620607.151461004,0.0,0.0
649513.9334257621,0.0,0.0
174489.93705438884,0.0,470880.72554467554
0.0,0.0,0.0
669512.4822776462,0.0,0.0
0.0,0.0,584125.4949515136
631538.2095428203,0.0,15143.363427206577
636849.2261477563,0.0,0.0
0.0,0.0,924453.5311189375
645579.3022548548,0.0,0.0
0.0,596386.8596051559,0.0
0.0,0.0,0.0
0.0,0.0,647176.1448939228
127679.39152344535,0.0,619092.4513114827
0.0,0.0,370464.315185271
655369.4119788288,0.0,0.0
5304.803192312059,4942.983853450617,326917.7727531978
0.0,553091.8092430976,33751.13012349741
702980.5262483496,0.0,0.0
0.0,582729.0293377518,0.0
0.0,0.0,526368.5266086577
0.0,0.0,667595.168862075
0.0,0.0,484464.6419511686
0.0,4882.283889694126,567661.4945875924
699301.7644209698,0.0,0.0
0.0,54935.90465071891,904164.3539788085
36210.17527636753,0.0,597778.1729862122
0.0,0.0,487614.82334722526
528941.1321212942,1040.4783822510515,124160.06841577594
700559.463708423,0.0,0.0
159599.05243628114,0.0,531474.001232056
0.0,17002.604185043016,707378.5089512131
703842.7685991417,0.0,2325.286774980176
0.0,457721.3027704508,111081.68293094158
0.0,0.0,0.0
0.0,688.3721928058947,525673.2565950943
658469.5324339592,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,591832.7497545552,0.0
0.0,544527.680128888,79516.39799923594
0.0,0.0,0.0
0.0,0.0,398323.4705299055
0.0,0.0,659939.6915411837
0.0,0.0,276640.58339055796
0.0,12246.776646081022,680668.4405246195
0.0,227.8457429790861,435627.2070971792
0.0,5756.243901946275,589585.1964469411
0.0,603086.0372823846,0.0
69435.79378196663,0.0,528644.0818933118
0.0,0.0,0.0
0.0,560580.7289121087,0.0
6505.390154965779,96221.41345678711,679909.6225280178
0.0,0.0,723907.101254889
11382.354099341326,561703.4248915031,0.0
694348.7164562667,0.0,0.0
0.0,0.0,0.0
617458.4368612672,0.0,29124.960469675807
592058.8016672775,0.0,0.0
17256.086157187758,336089.063272232,171446.90369309124
0.0,491873.29880539345,0.0
0.0,523252.2369813876,0.0
0.0,0.0,470103.1719704505
642089.5356366523,0.0,0.0
0.0,0.0,557569.7296287641
27017.59936874003,134415.50224701935,654900.8122262786
0.0,592947.101435111,0.0
0.0,485233.7653334401,70844.49691938433
0.0,0.0,0.0
0.0,0.0,0.0
254002.58796791098,0.0,517487.2569119241
0.0,0.0,569783.7054850524
0.0,0.0,447555.30925637257
0.0,0.0,777813.2515641154
0.0,0.0,0.0
0.0,404.25886661217646,767577.731741938
8763.14958539459,0.0,559348.4034460731
34489.1695842607,464.2927294083293,547542.808460109
0.0,0.0,0.0
0.0,47655.38275689226,704541.6256231163
1696.9594070178853,0.0,463646.006497735
0.0,521060.8967175009,134135.78604151064
0.0,488585.68432632426,0.0
595532.4292651734,0.0,94117.68803347749
669135.2576538395,0.0,0.0
0.0,0.0,0.0
643935.9490676989,0.0,0.0
0.0,0.0,536875.8743666472
18966.93580796887,720.2939331986984,528686.2360437727
0.0,475510.0373146494,0.0
0.0,0.0,833027.2840223132
650324.8329562048,0.0,0.0
0.0,50319.01119961404,649238.3372149547
0.0,0.0,0.0
0.0,546334.5653093266,0.0
0.0,27491.55426353939,559800.2758236399
0.0,0.0,0.0
0.0,453323.05099880416,175503.9351939256
0.0,0.0,592734.0723577423
643410.3719627344,0.0,0.0
0.0,0.0,517671.3096308496
0.0,0.0,965123.3758184199
0.0,525290.7184580518,0.0
0.0,602351.2289524591,0.0
0.0,0.0,486364.6364004751
0.0,0.0,481962.152304254
637699.8275768842,0.0,0.0
0.0,0.0,0.0
523166.61030321685,0.0,39970.36620052351
0.0,579240.3655816506,0.0
0.0,0.0,425113.5373764989
0.0,561823.3984596597,0.0
0.0,0.0,0.0
0.0,0.0,927819.4345089982
0.0,0.0,0.0
402.614559625133,99026.06070949575,594632.4456715198
0.0,0.0,454059.31307450496
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,805057.6099907844
141646.33252394048,405439.90930718736,0.0
624452.8729787401,0.0,0.0
0.0,95181.59304676738,439272.04747636843
0.0,698407.9387231197,0.0
0.0,552950.2607792657,0.0
0.0,560425.6919997581,75897.44873697625
0.0,590708.044114111,0.0
0.0,517579.5891426587,81231.8019282569
0.0,0.0,750449.6104126793
7.828560886900195,3691.8164228270953,1005405.2731781573
0.0,518430.26117379515,62509.963690026256
0.0,223060.59544759823,350281.7525495964
0.0,615185.8425680991,0.0
0.0,0.0,498901.93572897173
0.0,0.0,1005316.1497913356
0.0,12923.089592062937,509998.16340497375
0.0,0.0,0.0
0.0,33217.88044532535,382369.54474755627
0.0,0.0,846262.6855060913
0.0,8675.76609465579,871401.8190050806
0.0,0.0,858225.6765764197
47058.39282723587,0.0,1006301.9376272913
0.0,0.0,658158.6077826488
611755.2891234424,0.0,0.0
14503.903808686358,559436.888608658,0.0
0.0,0.0,0.0
0.0,477987.4764065762,174740.6659813759
211136.10165204428,314969.1535743677,63814.67779542854
0.0,0.0,931410.9716761294
0.0,525819.2125221806,0.0
0.0,587819.4295261083,0.0
0.0,550528.4768676081,0.0
0.0,0.0,665729.8103902054
0.0,0.0,0.0
0.0,0.0,579252.0574539984
110807.99967409855,487712.5745629345,0.0
664436.2468015591,0.0,999.9485628765989
0.0,558557.0598061334,0.0
0.0,588682.8994615248,0.0
244607.91967014127,54279.010209685395,382152.2367316789
650287.3199453001,0.0,0.0
0.0,0.0,476676.32129112876
0.0,0.0,461940.7534328257
36295.80364729065,519555.65430142154,0.0
688371.1019206134,0.0,0.0
9796.81758567653,6960.647659956938,540567.2584480488
116520.50026187181,0.0,900966.1463888778
645759.758034875,0.0,0.0
10462.73473435319,0.0,602621.4945209234
0.0,404227.562346068,157063.78811998194
649703.2670716664,0.0,0.0
587540.7397129756,3947.9619437909105,0.0
0.0,0.0,735048.8167101246
0.0,551252.8065081664,20697.43816755496
0.0,628842.4026769662,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,623642.7699613073
650222.878596158,0.0,0.0
0.0,351967.8783387653,311198.8745706652
0.0,0.0,366471.71065925446
0.0,0.0,681592.8078224306
0.0,261824.13055184533,326074.85250449437
764.5640610750766,517969.92241317854,30722.282288247872
0.0,0.0,0.0
0.0,0.0,514955.8126545864
670640.7025770873,0.0,0.0
616022.3868579938,0.0,0.0
1691.4821973683013,82695.07432036879,328926.73338374106
653907.7600334756,0.0,0.0
600388.2301543006,0.0,0.0
0.0,548090.2772636657,0.0
0.0,0.0,0.0
71855.96408864304,477078.5583074442,0.0
0.0,29687.739838566686,316059.6179950951
265402.4406123093,313042.0466380509,0.0
645830.1506612495,0.0,0.0
0.0,0.0,808420.1453940414
0.0,0.0,0.0
709274.0621112881,0.0,0.0
0.0,0.0,0.0
218186.724723287,0.0,567458.154448978
0.0,0.0,0.0
0.0,653916.641593849,0.0
603892.9298222278,0.0,0.0
640839.8291327067,20914.511611611582,0.0
0.0,540378.1964362304,0.0
667188.6893698433,0.0,0.0
0.0,0.0,0.0
0.0,0.0,495291.5267202601
697645.7340248749,0.0,31229.916229834464
691921.1116895186,0.0,0.0
0.0,0.0,0.0
0.0,422940.0542927571,475254.7695974485
0.0,0.0,538521.7126723097
0.0,0.0,0.0
0.0,0.0,0.0
599950.9316421746,0.0,0.0
0.0,541825.6144848798,41113.82464155054
0.0,0.0,633010.4021364443
0.0,3904.853417216933,512330.93495230627
635953.7881386748,0.0,0.0
0.0,547408.2459998095,0.0
684253.8473505626,0.0,0.0
0.0,0.0,761168.7507633491
0.0,0.0,1221398.662605592
0.0,560583.2811317494,0.0
0.0,539686.1003039598,0.0
28442.887847030117,0.0,757635.5578314115
791.065590395491,306056.7132258016,286807.1696206851
0.0,0.0,1342650.1869178794
0.0,0.0,498860.47730902035
0.0,545772.0381379296,0.0
689557.4098743236,0.0,0.0
0.0,0.0,702789.7657133993
0.0,535552.715982923,0.0
603916.3562165615,0.0,0.0
473312.6971989924,0.0,164506.55330077733
3889.7518544496693,593425.8535412594,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,613284.1229582897,0.0
0.0,0.0,0.0
0.0,0.0,507534.3583532723
0.0,0.0,709171.1531541563
0.0,0.0,0.0
562292.0664410029,0.0,117445.72260637605
0.0,408975.9795301276,160968.35699693905
0.0,0.0,0.0
0.0,0.0,562344.5898782553
0.0,0.0,556334.8837443305
0.0,0.0,0.0
0.0,512665.597217337,0.0
0.0,0.0,0.0
90391.77654052289,409872.8471347436,179551.27087240072
0.0,0.0,0.0
350.9596349218115,378529.29612025555,227547.0198746612
0.0,0.0,0.0
575077.0105728973,0.0,0.0
12433.074218963082,575850.0515049271,0.0
0.0,20269.673912753056,623988.915792279
2772.036598748148,0.0,656707.2426383065
0.0,0.0,613172.7524413832
0.0,0.0,1132197.7770816155
677193.5790172316,0.0,0.0
0.0,591601.7776540676,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
631275.6308185143,35700.72919777117,0.0
0.0,0.0,0.0
6648.429218123338,556894.9079403833,0.0
0.0,0.0,0.0
1085.7236156942008,596732.3209861873,0.0
7855.830931398026,209977.3994570861,315877.4420814674
708951.1683706973,0.0,0.0
669776.1064454287,0.0,15281.31260752594
340691.35381388356,0.0,287097.77966686396
614694.0091437808,171.5402573127164,0.0
0.0,0.0,0.0
647027.981157708,0.0,0.0
0.0,0.0,626835.9683024774
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,736295.2289134728
0.0,0.0,0.0
36990.27883899195,531781.3217347403,0.0
0.0,0.0,0.0
700310.1137543914,0.0,0.0
1429.0580201636253,628451.7554935894,0.0
0.0,0.0,0.0
608179.4308945881,0.0,0.0
0.0,585815.2272233543,0.0
0.0,0.0,0.0
387628.7600879927,199130.4543292402,0.0
44721.431613869834,445418.9318679849,196596.00932917217
450000.330530033,139107.0439186058,0.0
1899.723707264583,0.0,385213.86357315566
0.0,0.0,630417.6358879437
1203.6002546798954,0.0,433415.0901620375
0.0,0.0,0.0
0.0,610331.8378209807,0.0
24370.452265957272,481506.02790513384,0.0
0.0,0.0,0.0
633529.3975887548,0.0,26733.874178068003
551623.4938629501,91333.23187459749,0.0
17661.941802408975,0.0,633924.6899024087
655968.5827661675,0.0,0.0
0.0,0.0,0.0
22967.940595714415,0.0,664941.3932049257
0.0,457195.14351543685,47673.4706004805
0.0,0.0,0.0
0.0,626655.6564316916,0.0
130931.65600212199,441027.94974402105,0.0
0.0,482673.2537789194,0.0
0.0,603355.7260045625,0.0
0.0,621107.2349473384,49541.58141888334
0.0,0.0,0.0
0.0,0.0,859982.4692694611
285804.63776583824,260350.70383478331,163461.61071303568
0.0,0.0,914171.4414475706
0.0,0.0,1075382.5940655898
129939.53609979243,372837.877159801,60823.5920580114
0.0,0.0,0.0
0.0,0.0,0.0
0.0,523482.7348453719,0.0
0.0,0.0,0.0
0.0,0.0,627303.6702996232
0.0,532043.1701798141,0.0
0.0,503506.64093254297,0.0
0.0,0.0,0.0
11158.166209404733,0.0,428023.3461695971
0.0,0.0,0.0
0.0,0.0,1095316.8372389514
0.0,0.0,0.0
0.0,0.0,431582.5465085533
0.0,0.0,0.0
0.0,0.0,0.0
0.0,604037.1212090094,0.0
0.0,0.0,614541.1231351142
91349.24490618415,535122.2351954643,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,562058.9395070331,13490.762977918386
0.0,0.0,0.0
8164.430392526933,24948.74448559995,453063.24755280936
0.0,0.0,683889.5871088709
680010.3980911403,0.0,0.0
0.0,572220.5162470341,0.0
0.0,0.0,0.0
0.0,0.0,797976.4098106291
0.0,0.0,0.0
547484.3322616088,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,544226.0025583444,0.0
602362.8486531352,0.0,0.0
0.0,626052.5476787722,0.0
0.0,0.0,0.0
0.0,6979.980872953945,324377.6208122102
14849.244400479138,531416.8799282631,0.0
0.0,0.0,861912.2817551467
0.0,0.0,682807.6685028254
707125.5179517559,0.0,0.0
0.0,559048.6771338413,48803.21706343413
13527.192356875554,0.0,428962.0960382704
0.0,0.0,718025.4103762038
0.0,0.0,334499.4741207289
20983.11476665756,596226.9264359934,0.0
0.0,0.0,798812.2902517804
0.0,0.0,0.0
0.0,0.0,656567.1684329427
566031.979536534,14951.132525521472,0.0
0.0,37771.35405476628,476288.1133801143
0.0,0.0,0.0
605953.9004477077,0.0,0.0
0.0,0.0,769011.4940547968
0.0,0.0,0.0
0.0,107013.85294513205,415897.43116154824
0.0,0.0,0.0
0.0,0.0,0.0
0.0,630161.6816058783,0.0
588816.3099613853,0.0,0.0
641916.7460609295,0.0,0.0
0.0,218953.41109167502,314239.4921620514
0.0,0.0,0.0
419615.08848698094,0.0,210113.93027148876
0.0,659496.4914594805,0.0
0.0,0.0,612168.930942743
612550.0572276673,0.0,0.0
0.0,574092.189941271,0.0
611152.9425519551,25518.7486186345,0.0
40696.84051729546,241015.13952700378,366429.96754794766
0.0,0.0,444780.47771799564
0.0,606939.3267770208,0.0
0.0,0.0,0.0
0.0,0.0,482970.0356832807
0.0,0.0,1121252.775404404
0.0,0.0,420404.4571931176
0.0,534447.0146754269,0.0
0.0,549486.8763284341,0.0
67710.0351483547,0.0,501522.71655014856
0.0,0.0,1031591.1240549914
43.72147087575435,509138.44959079457,50300.67536243167
0.0,0.0,0.0
0.0,0.0,665373.9140022771
0.0,0.0,593620.845014446
490.76559916587394,518105.19760938035,130533.2599844498
0.0,0.0,678821.6912147066
0.0,0.0,0.0
652296.3584045512,0.0,0.0
0.0,580700.4834487503,0.0
0.0,0.0,640227.9381828499
0.0,433555.4991977886,265006.2613783212
0.0,0.0,881821.6282275993
0.0,250028.40183025546,628304.566694655
0.0,0.0,0.0
0.0,482190.1171564458,39042.991612396894
0.0,698047.3694017432,0.0
0.0,583663.3761971423,50389.29694706742
0.0,543861.8578244535,0.0
0.0,0.0,370973.35389482096
628658.9312699267,0.0,0.0
0.0,0.0,0.0
0.0,557781.473896938,0.0
0.0,0.0,648409.9675910084
0.0,381516.58283667587,177583.35645080177
0.0,540672.2421087783,0.0
0.0,512697.09929149394,33545.5394477999
0.0,0.0,0.0
65148.67986375485,38165.512905459254,727745.9115632579
0.0,0.0,701727.5250633731
0.0,0.0,1196585.4202402218
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
184279.50808567007,0.0,293639.79202054266
306129.24149483646,42900.611627808095,241034.7354101525
142751.23973183264,0.0,302366.0891252067
0.0,43654.66341976786,671408.4281829674
656922.9629753743,0.0,7349.395609684415
0.0,0.0,0.0
194151.75428448615,436552.06964198226,0.0
0.0,544035.5898377759,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,1810.3305737130559,509863.5947696015
0.0,0.0,825472.4152321389
0.0,0.0,670261.8953833942
0.0,541091.8672811346,0.0
581771.1460684825,0.0,42410.482228281246
0.0,536771.6375100574,0.0
549629.5531273077,0.0,0.0
0.0,0.0,715292.0184874311
0.0,586703.8704386095,0.0
641781.2952613799,0.0,0.0
0.0,252616.07829446788,329877.6465820529
0.0,0.0,588838.9797441092
0.0,3730.866065197104,388594.24348614865
0.0,0.0,0.0
179037.67875812537,0.0,433284.5588654517
0.0,625034.5331970211,0.0
0.0,15598.785822493466,520972.2382513147
0.0,0.0,0.0
595137.5250756522,1820.8705135065866,2848.27727949823
0.0,0.0,0.0
609111.4339864777,1827.3835404007375,105448.55715619298
2931.761621831262,0.0,1206626.3886592786
0.0,0.0,0.0
0.0,0.0,0.0
587816.6071440711,0.0,33290.516498695804
0.0,581994.7329104629,2944.5106620978036
0.0,510656.16382246866,0.0
0.0,667664.6864708449,55047.27564051923
0.0,0.0,1109378.8754780735
0.0,548171.3734067803,0.0
0.0,0.0,0.0
633340.6093989128,0.0,0.0
0.0,0.0,483120.9113118004
0.0,601393.0594508306,0.0
699812.0236042737,0.0,0.0
0.0,0.0,678198.630945482
639263.803320369,0.0,0.0
0.0,940.0170232690474,616691.0484524099
0.0,22622.380475472106,488986.80596656917
0.0,435065.3416619835,74664.52802794399
0.0,0.0,0.0
17050.948700623157,0.0,522335.22634599
0.0,522604.2331353864,0.0
512995.9106876451,0.0,188661.72142787997
0.0,0.0,0.0
0.0,0.0,469813.87011222204
0.0,0.0,769558.9863800263
0.0,600979.1245262595,0.0
26910.093224420558,0.0,736461.3917182595
0.0,277043.4351636809,155694.22574778902
701517.7323964209,0.0,0.0
0.0,0.0,485618.50819424907
0.0,0.0,0.0
736572.7957014128,0.0,0.0
0.0,0.0,514186.59619742
0.0,0.0,0.0
56556.5803114758,0.0,666923.8277172719
6041.900129293189,388162.1739904857,257588.90757546175
0.0,8920.102075996632,599291.653521639
0.0,0.0,0.0
152776.40483785112,436134.94518883777,0.0
0.0,0.0,0.0
0.0,0.0,586651.1528245859
0.0,0.0,0.0
25919.24999659779,0.0,706090.8400069296
0.0,0.0,367974.76354203385
0.0,582910.4163677545,0.0
333526.8112914654,0.0,355334.75790541933
0.0,0.0,0.0
0.0,0.0,590447.7629722616
0.0,157107.26324108054,365191.4356304785
0.0,310654.0323043414,413068.8572326298
685710.6194939078,2409.3904077603374,21797.88053372177
0.0,302767.3472307579,325764.7463094894
0.0,88942.4988414993,451643.48077986116
0.0,0.0,582446.6684236838
487.85707738231963,0.0,334588.46589806123
0.0,0.0,0.0
0.0,0.0,1182106.1564868074
0.0,563415.0980461397,21865.77858753348
0.0,373082.643458157,160814.48257510122
638440.505424582,0.0,0.0
0.0,555704.4896089721,0.0
0.0,0.0,0.0
0.0,0.0,770602.8047843791
657704.8117108895,3969.794436462166,0.0
0.0,0.0,0.0
123.92957151585223,471403.98418145836,78402.1430965116
9402.955843830552,0.0,674797.322594554
0.0,634351.0255858093,0.0
0.0,0.0,831287.863979575
0.0,0.0,0.0
635424.8408457179,0.0,0.0
185.11476376538815,0.0,580410.9034689222
0.0,564522.0864623067,0.0
0.0,687.5424051605644,644771.8659473801
0.0,210045.623060475,288616.1136269913
0.0,0.0,501570.4435461882
0.0,0.0,0.0
0.0,564241.3810515581,0.0
0.0,61202.866471148875,467644.0753424433
0.0,586860.9915307047,0.0
0.0,0.0,577789.3705382498
614777.906128689,0.0,0.0
0.0,0.0,0.0
386248.3904720233,177095.48724751576,65416.53160092772
7402.867529906207,0.0,442718.680928911
0.0,0.0,876706.9004496101
0.0,549181.6885112626,0.0
613691.3765897831,0.0,0.0
0.0,510765.1879418153,30977.780900245252
476661.7284945575,154572.14115974135,0.0
97.85865419025643,0.0,451290.85455424956
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,522725.73384916806
0.0,81018.51859142647,538037.8861713463
0.0,0.0,410437.64156508987
0.0,581772.8656291914,0.0
0.0,0.0,286044.89850550884
0.0,130467.95449854067,532499.4397058892
0.0,0.0,0.0
0.0,565773.3860716174,0.0
0.0,611736.7466962948,0.0
1881.4233843846014,162545.98747728812,522480.5415888921
8707.725798036714,65276.3071968191,509661.5763516784
292321.5983759067,0.0,728619.7665942678
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,327361.5521896199
0.0,606114.4125973636,0.0
0.0,0.0,0.0
0.0,529499.2953966042,0.0
449307.67598728626,201688.50294521725,0.0
0.0,0.0,0.0
0.0,0.0,0.0
606707.1919411946,31934.581748022578,0.0
0.0,0.0,0.0
514638.773381886,113089.7278754623,0.0
0.0,0.0,0.0
647115.0183816139,0.0,961.3229413444395
0.0,0.0,0.0
684630.401402962,0.0,0.0
0.0,0.0,0.0
631254.483397543,0.0,0.0
502437.63783822214,21555.044133643638,179674.65731790866
307371.74143052805,306147.42400697834,25282.852698422306
0.0,0.0,641246.3626939387
0.0,0.0,0.0
0.0,0.0,0.0
0.0,586259.2707198304,0.0
0.0,257311.25595106665,295091.3132215192
0.0,596745.6247487481,0.0
0.0,486551.4827867724,0.0
0.0,658192.9153453354,0.0
0.0,0.0,580413.6387249089
543323.1702000862,0.0,178562.1530556056
0.0,0.0,381757.61187104543
0.0,0.0,0.0
0.0,0.0,412420.5420832449
0.0,0.0,597126.9568920811
0.0,0.0,0.0
2052.5303348349307,0.0,584683.915469795
648609.5233181767,5423.1278822879785,0.0
631478.6699744705,0.0,0.0
0.0,120487.64875331576,531777.0757643968
0.0,0.0,0.0
0.0,571602.3955612549,0.0
436.6754138716117,444152.09618328203,147462.28200683347
561136.1736413068,30596.41333967809,0.0
0.0,384094.14359233854,292106.17806127097
56521.15768693497,0.0,843086.3953252563
18091.65020806792,574035.4626799042,0.0
0.0,0.0,578915.9168191305
0.0,516654.0297213607,0.0
706729.6001128434,0.0,44496.334718789985
0.0,642339.8478064616,0.0
0.0,0.0,555233.8130153435
0.0,0.0,431938.4720466716
0.0,0.0,728415.2463543565
2980.312934604569,487827.46851385606,37796.57717437561
0.0,582798.0578437124,0.0
694356.0412556549,32844.96102039908,0.0
0.0,0.0,1008663.3343179988
0.0,0.0,0.0
115879.50283831026,0.0,458409.00223903294
0.0,624712.5605473,0.0
626572.7558436436,0.0,0.0
666618.7783374966,0.0,0.0
352404.0559189237,0.0,301465.1270980244
0.0,0.0,518346.4730117302
420.9017790823509,132092.57737619913,330621.6277550949
0.0,0.0,598555.461380758
660395.6031655467,0.0,0.0
0.0,612067.7119479043,0.0
30682.209314802876,308228.63616625906,336875.74721858016
635844.1500697093,13407.667973692736,0.0
0.0,0.0,604588.3564128738
0.0,0.0,0.0
0.0,567087.4171310253,0.0
529421.0271275128,116938.05697208439,1781.8715392868207
112272.22610069503,505226.7981241745,0.0
656744.8461608319,0.0,0.0
0.0,0.0,445168.3582408652
0.0,0.0,0.0
0.0,0.0,532669.0655053054
0.0,0.0,645047.2741084001
0.0,541789.8712393311,0.0
0.0,406945.43977857026,123842.16697977636
0.0,0.0,0.0
0.0,0.0,0.0
84012.66422594883,0.0,522958.5277443081
0.0,0.0,0.0
0.0,69451.5925153653,483430.3587850024
10905.861156547517,5215.952136784543,588263.4585227764
